Appliances,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
40,20.500000000000000,35.500000000000000,18.000000000000000,37.000000000000000,20.600000000000000,38.290000000000000,18.963333333333300,34.900000000000000,18.390000000000000,51.090000000000000,-4.640000000000000000,79.9450000000000000,19.000000000000000,29.666666666666700,21.290000000000000,41.760000000000000,18.200000000000000,39.760000000000000,-3E+00,765.20000000000000,86.000000000000000,2.00000000000000000,20.0000000000000000,-5E+00
90,19.700000000000000,34.730000000000000,18.633333333333300,35.156666666666700,20.000000000000000,36.200000000000000,19.500000000000000,33.290000000000000,18.100000000000000,45.500000000000000,-0.633333333333333000,84.6233333333333000,18.356666666666700,27.200000000000000,20.200000000000000,35.326666666666700,17.700000000000000,35.790000000000000,9E-01,761.40000000000000,76.000000000000000,1.00000000000000000,21.0000000000000000,-2.9E+00
100,20.790000000000000,33.500000000000000,19.200000000000000,33.826666666666700,20.171428571428600,35.290000000000000,19.290000000000000,33.766666666666700,17.700000000000000,43.564285714285700,3.966666666666670000,62.9333333333333000,20.000000000000000,26.226666666666700,22.000000000000000,34.466666666666700,18.000000000000000,38.500000000000000,2.6E+00,756.80000000000000,77.000000000000000,3.00000000000000000,21.0000000000000000,-1.1E+00
60,21.000000000000000,35.626666666666700,19.166666666666700,36.826666666666700,19.890000000000000,36.856000000000000,18.600000000000000,35.845000000000000,18.890000000000000,42.725714285714300,-1.760000000000000000,80.8666666666667000,18.700000000000000,29.356666666666700,21.533333333333300,39.790000000000000,17.963333333333300,38.090000000000000,-2E-01,755.30000000000000,90.000000000000000,3.00000000000000000,62.0000000000000000,-1.6E+00
50,20.000000000000000,35.700000000000000,17.790000000000000,37.590000000000000,20.000000000000000,37.754000000000000,18.000000000000000,35.090000000000000,18.290000000000000,40.090000000000000,-1.666666666666670000,84.3000000000000000,18.390000000000000,30.000000000000000,21.100000000000000,41.000000000000000,17.890000000000000,39.700000000000000,-7E-01,754.60000000000000,84.000000000000000,4.00000000000000000,65.0000000000000000,-3.1E+00
540,19.700000000000000,35.430000000000000,18.290000000000000,36.030000000000000,19.657142857142900,36.251428571428600,18.800000000000000,36.156666666666700,17.540000000000000,43.754000000000000,3.600000000000000000,65.0933333333333000,17.790000000000000,28.033333333333300,20.066666666666700,36.333333333333300,17.790000000000000,38.360000000000000,2E+00,755.50000000000000,74.000000000000000,4.00000000000000000,21.0000000000000000,-2.2E+00
100,20.000000000000000,33.966666666666700,18.323333333333300,34.900000000000000,19.725714285714300,36.290000000000000,18.666666666666700,33.933333333333300,17.290000000000000,42.790000000000000,4.883333333333330000,60.6083333333333000,17.633333333333300,28.390000000000000,19.500000000000000,36.036000000000000,17.600000000000000,35.277142857142900,3.1E+00,756.20000000000000,79.000000000000000,2.00000000000000000,29.0000000000000000,-3E-01
40,21.290000000000000,35.260000000000000,19.790000000000000,35.730000000000000,19.790000000000000,36.900000000000000,19.066666666666700,36.466666666666700,17.200000000000000,44.700000000000000,1.790000000000000000,79.2633333333333000,17.500000000000000,31.200000000000000,20.500000000000000,39.834000000000000,17.437142857142900,38.024285714285700,3E-01,758.00000000000000,99.000000000000000,1.00000000000000000,11.0000000000000000,1E-01
50,20.200000000000000,36.000000000000000,18.290000000000000,37.200000000000000,20.200000000000000,38.090000000000000,18.200000000000000,36.500000000000000,17.057142857142900,45.652857142857100,0.733333333333333000,82.8966666666667000,17.390000000000000,31.890000000000000,19.890000000000000,43.900000000000000,17.600000000000000,40.200000000000000,1E+00,758.90000000000000,100.000000000000000,3.00000000000000000,4.0000000000000000,1E+00
280,19.600000000000000,37.090000000000000,18.600000000000000,35.933333333333300,20.292857142857100,38.238571428571400,18.500000000000000,35.163333333333300,17.500000000000000,39.897142857142900,2.433333333333330000,87.3966666666667000,17.260000000000000,30.633333333333300,19.133333333333300,38.163333333333300,17.500000000000000,36.470000000000000,3.5E+00,761.00000000000000,87.000000000000000,3.00000000000000000,23.0000000000000000,1.5E+00
40,21.000000000000000,38.333333333333300,19.566666666666700,38.000000000000000,22.290000000000000,37.111666666666700,18.730000000000000,35.200000000000000,17.290000000000000,45.900000000000000,7.656666666666670000,58.4966666666667000,19.600000000000000,29.390000000000000,20.700000000000000,36.212857142857100,17.890000000000000,41.321428571428600,6.5E+00,760.00000000000000,69.000000000000000,5.00000000000000000,40.0000000000000000,1.2E+00
30,19.790000000000000,36.260000000000000,17.963333333333300,37.530000000000000,20.890000000000000,35.900000000000000,18.200000000000000,36.590000000000000,17.140000000000000,43.200000000000000,5.300000000000000000,69.5266666666667000,18.000000000000000,30.726666666666700,19.533333333333300,37.656666666666700,17.533333333333300,37.193333333333300,6.1E+00,757.40000000000000,72.000000000000000,9.00000000000000000,40.0000000000000000,1.3E+00
50,19.200000000000000,38.030000000000000,17.500000000000000,39.817500000000000,20.500000000000000,37.500000000000000,17.700000000000000,38.126666666666700,17.000000000000000,45.000000000000000,5.833333333333330000,90.6900000000000000,17.890000000000000,33.433333333333300,19.533333333333300,45.700000000000000,17.700000000000000,41.966666666666700,5.8E+00,754.20000000000000,96.000000000000000,9.00000000000000000,61.0000000000000000,5.2E+00
150,20.426666666666700,41.560000000000000,19.166666666666700,42.656666666666700,20.700000000000000,39.072000000000000,17.633333333333300,42.133333333333300,17.870000000000000,72.034000000000000,9.360000000000000000,93.5000000000000000,17.600000000000000,38.400000000000000,19.633333333333300,48.930000000000000,17.700000000000000,44.000000000000000,9.1E+00,754.60000000000000,92.000000000000000,6.00000000000000000,40.0000000000000000,7.8E+00
90,22.600000000000000,39.900000000000000,21.790000000000000,39.730000000000000,22.042857142857100,40.121428571428600,18.390000000000000,46.530000000000000,17.700000000000000,52.290000000000000,9.690000000000000000,91.3300000000000000,17.790000000000000,40.826666666666700,21.230000000000000,49.030000000000000,17.790000000000000,44.290000000000000,9.6E+00,754.00000000000000,92.000000000000000,8.00000000000000000,40.0000000000000000,8.3E+00
50,21.890000000000000,43.463333333333300,20.533333333333300,43.466666666666700,21.790000000000000,41.957142857142900,23.633333333333300,43.526666666666700,18.434000000000000,54.790000000000000,10.500000000000000000,93.0300000000000000,18.100000000000000,42.290000000000000,21.500000000000000,52.126666666666700,17.890000000000000,44.790000000000000,1.09E+01,754.70000000000000,89.000000000000000,11.00000000000000000,25.0000000000000000,9.1E+00
40,21.100000000000000,43.400000000000000,19.700000000000000,44.260000000000000,21.890000000000000,42.090000000000000,20.100000000000000,44.466666666666700,18.100000000000000,54.200000000000000,10.100000000000000000,92.5300000000000000,18.133333333333300,41.700000000000000,20.890000000000000,55.200000000000000,18.100000000000000,46.090000000000000,1.01E+01,756.20000000000000,95.000000000000000,8.00000000000000000,56.0000000000000000,9.4E+00
60,20.700000000000000,44.760000000000000,19.566666666666700,45.590000000000000,21.390000000000000,41.900000000000000,20.500000000000000,45.626666666666700,18.080000000000000,52.878000000000000,11.364285714285700000,88.2114285714286000,18.100000000000000,43.400000000000000,20.500000000000000,52.930000000000000,18.290000000000000,47.590000000000000,1.11E+01,756.50000000000000,88.000000000000000,9.00000000000000000,40.0000000000000000,9.2E+00
190,21.500000000000000,46.230000000000000,20.700000000000000,44.790000000000000,21.500000000000000,43.200000000000000,21.600000000000000,45.400000000000000,18.600000000000000,58.960000000000000,12.478000000000000000,80.1600000000000000,18.290000000000000,44.826666666666700,22.230000000000000,49.390000000000000,18.390000000000000,46.790000000000000,1.21E+01,755.00000000000000,84.000000000000000,11.00000000000000000,40.0000000000000000,9.4E+00
40,22.133333333333300,44.590000000000000,20.823333333333300,44.360000000000000,21.890000000000000,44.090000000000000,22.356666666666700,45.400000000000000,18.600000000000000,56.900000000000000,10.558000000000000000,80.5380000000000000,18.500000000000000,43.500000000000000,22.000000000000000,51.863333333333300,18.463333333333300,46.760000000000000,1.04E+01,753.80000000000000,83.000000000000000,9.00000000000000000,40.0000000000000000,7.6E+00
50,21.390000000000000,43.790000000000000,19.963333333333300,44.590000000000000,22.000000000000000,43.790000000000000,21.100000000000000,44.090000000000000,18.500000000000000,56.000000000000000,10.190000000000000000,75.2214285714286000,18.500000000000000,41.700000000000000,21.730000000000000,53.363333333333300,18.600000000000000,47.290000000000000,1.01E+01,752.50000000000000,82.000000000000000,10.00000000000000000,40.0000000000000000,7.1E+00
50,21.000000000000000,44.700000000000000,19.700000000000000,45.200000000000000,21.500000000000000,42.500000000000000,20.390000000000000,43.900000000000000,18.463333333333300,53.590000000000000,10.054285714285700000,87.2800000000000000,18.390000000000000,42.245000000000000,20.890000000000000,48.466666666666700,18.790000000000000,47.000000000000000,9.5E+00,751.80000000000000,93.000000000000000,8.00000000000000000,63.0000000000000000,8.4E+00
30,21.000000000000000,45.626666666666700,19.700000000000000,45.966666666666700,21.600000000000000,42.730000000000000,20.100000000000000,44.933333333333300,18.500000000000000,53.168571428571400,7.595000000000000000,89.7950000000000000,18.500000000000000,43.360000000000000,20.356666666666700,48.333333333333300,18.700000000000000,46.948750000000000,6.1E+00,751.40000000000000,97.000000000000000,6.00000000000000000,61.0000000000000000,5.7E+00
60,21.600000000000000,43.590000000000000,20.166666666666700,44.200000000000000,21.426666666666700,42.290000000000000,21.566666666666700,43.560000000000000,19.500000000000000,53.997142857142900,4.660000000000000000,87.3333333333333000,19.290000000000000,42.860000000000000,21.790000000000000,49.030000000000000,18.500000000000000,44.805714285714300,4.4E+00,753.90000000000000,93.000000000000000,3.00000000000000000,65.0000000000000000,3.3E+00
60,20.790000000000000,43.200000000000000,19.100000000000000,44.700000000000000,21.790000000000000,42.760000000000000,20.600000000000000,41.400000000000000,19.060000000000000,50.356000000000000,4.000000000000000000,87.6900000000000000,19.290000000000000,43.500000000000000,21.390000000000000,50.060000000000000,18.580000000000000,46.356000000000000,3.7E+00,753.70000000000000,95.000000000000000,2.00000000000000000,22.0000000000000000,2.9E+00
400,20.600000000000000,42.163333333333300,19.200000000000000,42.760000000000000,21.200000000000000,41.290000000000000,21.666666666666700,40.163333333333300,18.628571428571400,50.525714285714300,6.230000000000000000,87.6900000000000000,18.890000000000000,37.826666666666700,20.500000000000000,44.200000000000000,18.500000000000000,41.960000000000000,5.9E+00,755.80000000000000,81.000000000000000,5.00000000000000000,40.0000000000000000,2.8E+00
60,21.200000000000000,42.930000000000000,19.500000000000000,43.333333333333300,21.166666666666700,41.290000000000000,21.790000000000000,38.200000000000000,18.500000000000000,50.290000000000000,4.530000000000000000,87.6566666666667000,19.033333333333300,34.530000000000000,20.230000000000000,40.463333333333300,18.500000000000000,40.225714285714300,5E+00,757.70000000000000,81.000000000000000,2.00000000000000000,40.0000000000000000,1.9E+00
50,21.566666666666700,40.790000000000000,19.600000000000000,41.090000000000000,21.000000000000000,40.400000000000000,20.600000000000000,38.400000000000000,19.290000000000000,79.268571428571400,-0.466666666666667000,84.0633333333333000,19.000000000000000,37.290000000000000,20.730000000000000,45.790000000000000,18.225714285714300,41.057142857142900,1E-01,760.60000000000000,97.000000000000000,2.00000000000000000,20.0000000000000000,-3E-01
50,20.500000000000000,39.663333333333300,18.290000000000000,41.000000000000000,21.200000000000000,40.530000000000000,19.963333333333300,38.400000000000000,18.500000000000000,59.595000000000000,-1.863333333333330000,81.7600000000000000,19.000000000000000,38.985714285714300,20.356666666666700,45.790000000000000,18.290000000000000,44.137142857142900,-1.6E+00,760.00000000000000,96.000000000000000,1.00000000000000000,33.0000000000000000,-2.2E+00
30,20.100000000000000,39.526666666666700,19.066666666666700,40.363333333333300,20.600000000000000,39.126666666666700,19.823333333333300,37.030000000000000,18.133333333333300,51.200000000000000,2.890000000000000000,87.0633333333333000,18.600000000000000,35.090000000000000,19.700000000000000,40.900000000000000,17.937142857142900,40.264285714285700,5.2E+00,759.40000000000000,84.000000000000000,1.00000000000000000,22.0000000000000000,2.6E+00
70,21.100000000000000,37.933333333333300,19.790000000000000,37.260000000000000,20.856666666666700,37.966666666666700,20.356666666666700,36.760000000000000,18.066666666666700,47.760000000000000,7.500000000000000000,83.6000000000000000,20.390000000000000,30.921428571428600,22.426666666666700,38.230000000000000,18.456000000000000,41.438000000000000,6E+00,756.20000000000000,58.000000000000000,2.00000000000000000,40.0000000000000000,-1.8E+00
60,21.730000000000000,37.400000000000000,19.890000000000000,38.466666666666700,20.600000000000000,38.530000000000000,22.760000000000000,36.900000000000000,19.100000000000000,51.930000000000000,-1.133333333333330000,82.0600000000000000,19.700000000000000,35.095714285714300,22.390000000000000,41.245000000000000,18.020000000000000,37.776000000000000,4E-01,755.80000000000000,87.000000000000000,2.00000000000000000,20.0000000000000000,-1.6E+00
50,20.600000000000000,37.590000000000000,18.600000000000000,39.163333333333300,20.790000000000000,39.500000000000000,20.323333333333300,36.500000000000000,18.290000000000000,52.000000000000000,0.000000000000000000,83.7633333333333000,19.500000000000000,37.000000000000000,21.390000000000000,43.400000000000000,18.100000000000000,40.966666666666700,-4E-01,755.50000000000000,95.000000000000000,1.00000000000000000,63.0000000000000000,-1.1E+00
770,20.200000000000000,40.500000000000000,19.290000000000000,40.433333333333300,20.500000000000000,39.156666666666700,21.890000000000000,37.290000000000000,17.890000000000000,48.652857142857100,3.863333333333330000,87.0000000000000000,19.000000000000000,32.272000000000000,20.426666666666700,38.433333333333300,18.166666666666700,37.400000000000000,4.5E+00,756.90000000000000,76.000000000000000,3.00000000000000000,21.0000000000000000,6E-01
90,20.890000000000000,39.000000000000000,19.290000000000000,39.200000000000000,22.166666666666700,36.863333333333300,21.500000000000000,34.700000000000000,17.890000000000000,47.498571428571400,4.866666666666670000,76.6566666666667000,19.290000000000000,30.185714285714300,21.100000000000000,37.433333333333300,18.200000000000000,37.933333333333300,5E+00,756.60000000000000,66.000000000000000,2.00000000000000000,40.0000000000000000,-9E-01
30,21.600000000000000,38.760000000000000,19.890000000000000,39.560000000000000,21.290000000000000,38.060000000000000,21.823333333333300,36.693333333333300,19.390000000000000,44.290000000000000,2.590000000000000000,80.1900000000000000,19.238571428571400,35.790000000000000,21.356666666666700,40.463333333333300,17.890000000000000,37.566666666666700,2E+00,757.20000000000000,95.000000000000000,1.00000000000000000,53.0000000000000000,1.2E+00
50,20.463333333333300,38.966666666666700,18.600000000000000,40.290000000000000,21.290000000000000,38.700000000000000,20.426666666666700,36.200000000000000,18.890000000000000,43.000000000000000,1.200000000000000000,83.0300000000000000,19.218000000000000,37.420000000000000,20.730000000000000,43.900000000000000,18.000000000000000,41.126666666666700,5E-01,755.50000000000000,96.000000000000000,1.00000000000000000,38.0000000000000000,0E+00
70,20.100000000000000,37.863333333333300,18.566666666666700,38.400000000000000,20.500000000000000,36.790000000000000,19.790000000000000,35.500000000000000,18.200000000000000,45.000000000000000,5.156666666666670000,75.6966666666667000,18.560000000000000,32.790000000000000,19.890000000000000,40.433333333333300,17.890000000000000,39.260000000000000,3.5E+00,754.60000000000000,78.000000000000000,1.00000000000000000,20.0000000000000000,0E+00
50,20.600000000000000,35.400000000000000,19.166666666666700,35.260000000000000,20.890000000000000,36.030000000000000,19.633333333333300,33.530000000000000,18.100000000000000,43.254000000000000,8.100000000000000000,32.1966666666667000,18.600000000000000,27.890000000000000,19.600000000000000,35.126666666666700,17.890000000000000,36.223333333333300,5.3E+00,751.90000000000000,70.000000000000000,3.00000000000000000,22.0000000000000000,2E-01
50,21.000000000000000,37.400000000000000,19.390000000000000,37.000000000000000,20.500000000000000,36.966666666666700,19.890000000000000,35.200000000000000,19.600000000000000,70.700000000000000,0.833333333333333000,64.1933333333333000,18.700000000000000,34.200000000000000,20.700000000000000,43.090000000000000,17.700000000000000,38.266666666666700,1.7E+00,751.00000000000000,85.000000000000000,2.00000000000000000,20.0000000000000000,-6E-01
30,20.000000000000000,36.590000000000000,18.100000000000000,37.290000000000000,20.500000000000000,37.290000000000000,19.166666666666700,35.090000000000000,18.528571428571400,55.238571428571400,0.000000000000000000,69.0000000000000000,18.725714285714300,36.090000000000000,20.033333333333300,43.933333333333300,17.700000000000000,40.872500000000000,1.3E+00,749.90000000000000,81.000000000000000,3.00000000000000000,20.0000000000000000,-1.6E+00
320,19.790000000000000,38.626666666666700,19.100000000000000,38.030000000000000,20.133333333333300,37.060000000000000,20.290000000000000,35.656666666666700,18.100000000000000,49.554000000000000,3.963333333333330000,49.3933333333333000,18.956000000000000,34.736000000000000,19.926666666666700,41.723333333333300,17.890000000000000,37.900000000000000,4.5E+00,751.00000000000000,60.000000000000000,6.00000000000000000,40.0000000000000000,-2.7E+00
60,21.025000000000000,35.175000000000000,19.790000000000000,34.500000000000000,21.033333333333300,35.500000000000000,20.290000000000000,32.633333333333300,18.000000000000000,45.360000000000000,6.866666666666670000,25.9600000000000000,21.157142857142900,26.042857142857100,22.700000000000000,33.900000000000000,18.200000000000000,39.790000000000000,6E+00,751.30000000000000,52.000000000000000,6.00000000000000000,29.0000000000000000,-3.2E+00
50,21.290000000000000,35.290000000000000,19.533333333333300,34.900000000000000,20.890000000000000,35.966666666666700,19.290000000000000,33.163333333333300,17.810000000000000,52.900000000000000,0.700000000000000000,53.7933333333333000,19.700000000000000,31.332000000000000,22.356666666666700,38.463333333333300,18.000000000000000,38.500000000000000,1.1E+00,753.90000000000000,73.000000000000000,5.00000000000000000,22.0000000000000000,-3.3E+00
60,20.200000000000000,35.200000000000000,18.200000000000000,35.950000000000000,20.600000000000000,36.590000000000000,18.890000000000000,33.500000000000000,17.600000000000000,50.668571428571400,-0.533333333333333000,60.0266666666667000,19.500000000000000,34.290000000000000,21.200000000000000,40.863333333333300,18.000000000000000,39.826666666666700,-1E-01,754.90000000000000,78.000000000000000,5.00000000000000000,24.0000000000000000,-3.5E+00
30,19.790000000000000,35.290000000000000,19.100000000000000,34.790000000000000,20.100000000000000,35.700000000000000,19.323333333333300,33.626666666666700,17.390000000000000,47.090000000000000,3.333333333333330000,44.4966666666667000,19.500000000000000,31.712857142857100,20.500000000000000,38.326666666666700,18.100000000000000,39.133333333333300,3.5E+00,757.30000000000000,61.000000000000000,9.00000000000000000,26.0000000000000000,-3.5E+00
40,21.290000000000000,31.666666666666700,19.890000000000000,31.566666666666700,20.200000000000000,34.230000000000000,19.730000000000000,31.000000000000000,17.390000000000000,45.163333333333300,6.090000000000000000,25.4566666666667000,22.000000000000000,29.000000000000000,22.533333333333300,34.590000000000000,18.500000000000000,39.863333333333300,5.5E+00,758.00000000000000,50.000000000000000,7.00000000000000000,40.0000000000000000,-4.2E+00
60,20.033333333333300,33.326666666666700,18.100000000000000,34.300000000000000,19.600000000000000,35.260000000000000,18.790000000000000,32.700000000000000,18.290000000000000,73.460000000000000,1.290000000000000000,51.9600000000000000,20.200000000000000,32.730000000000000,21.290000000000000,39.723333333333300,18.200000000000000,37.900000000000000,1.7E+00,760.70000000000000,70.000000000000000,6.00000000000000000,40.0000000000000000,-3.3E+00
50,19.290000000000000,34.260000000000000,17.290000000000000,35.500000000000000,19.700000000000000,36.290000000000000,18.390000000000000,33.400000000000000,17.566666666666700,58.363333333333300,-0.300000000000000000,68.2300000000000000,19.890000000000000,34.826666666666700,20.633333333333300,42.156666666666700,18.166666666666700,41.090000000000000,0E+00,761.10000000000000,87.000000000000000,5.00000000000000000,40.0000000000000000,-2E+00
430,19.100000000000000,34.833333333333300,18.890000000000000,33.590000000000000,19.460000000000000,35.993333333333300,18.890000000000000,33.060000000000000,17.200000000000000,51.656666666666700,3.530000000000000000,44.3000000000000000,19.290000000000000,29.066666666666700,20.000000000000000,36.463333333333300,18.200000000000000,39.560000000000000,3.7E+00,762.80000000000000,58.000000000000000,7.00000000000000000,40.0000000000000000,-3.8E+00
50,21.790000000000000,33.333333333333300,19.790000000000000,32.900000000000000,23.500000000000000,35.133333333333300,19.730000000000000,31.730000000000000,17.166666666666700,46.933333333333300,6.190000000000000000,25.6300000000000000,22.840000000000000,23.575000000000000,23.100000000000000,29.700000000000000,18.533333333333300,38.090000000000000,5.9E+00,762.50000000000000,50.000000000000000,5.00000000000000000,40.0000000000000000,-3.9E+00
70,21.790000000000000,35.090000000000000,19.390000000000000,37.126666666666700,21.166666666666700,35.090000000000000,21.856666666666700,33.700000000000000,19.000000000000000,40.700000000000000,-2.066666666666670000,68.4333333333333000,20.200000000000000,27.533333333333300,22.500000000000000,39.063333333333300,18.290000000000000,38.863333333333300,-1E+00,763.60000000000000,92.000000000000000,1.00000000000000000,62.0000000000000000,-2.1E+00
40,20.600000000000000,35.560000000000000,18.000000000000000,37.290000000000000,20.890000000000000,35.933333333333300,19.890000000000000,33.790000000000000,18.426666666666700,40.030000000000000,-2.723333333333330000,73.9300000000000000,19.600000000000000,28.790000000000000,21.426666666666700,41.126666666666700,18.290000000000000,38.845000000000000,-3E+00,762.20000000000000,97.000000000000000,2.00000000000000000,33.0000000000000000,-3.4E+00
100,20.000000000000000,37.833333333333300,18.290000000000000,36.760000000000000,20.290000000000000,35.090000000000000,19.323333333333300,33.000000000000000,17.700000000000000,43.090000000000000,4.545000000000000000,65.2000000000000000,18.890000000000000,28.500000000000000,20.290000000000000,36.760000000000000,18.133333333333300,38.026666666666700,3.2E+00,759.10000000000000,81.000000000000000,6.00000000000000000,65.0000000000000000,2E-01
20,20.790000000000000,36.760000000000000,19.100000000000000,37.700000000000000,20.600000000000000,36.000000000000000,19.000000000000000,36.933333333333300,17.500000000000000,44.200000000000000,5.060000000000000000,85.2633333333333000,18.500000000000000,32.060000000000000,19.600000000000000,38.090000000000000,17.790000000000000,37.090000000000000,5E+00,753.60000000000000,94.000000000000000,9.00000000000000000,64.0000000000000000,4.1E+00
30,21.066666666666700,40.163333333333300,19.390000000000000,41.700000000000000,20.600000000000000,38.400000000000000,19.666666666666700,39.466666666666700,19.200000000000000,49.597500000000000,8.300000000000000000,86.9333333333333000,18.500000000000000,35.730000000000000,20.823333333333300,46.766666666666700,17.890000000000000,40.466666666666700,8.5E+00,750.20000000000000,94.000000000000000,9.00000000000000000,27.0000000000000000,7.6E+00
40,20.290000000000000,40.000000000000000,18.700000000000000,41.500000000000000,20.790000000000000,38.900000000000000,18.890000000000000,39.117500000000000,18.700000000000000,44.560000000000000,7.400000000000000000,76.2266666666667000,18.500000000000000,35.200000000000000,20.500000000000000,49.126666666666700,18.100000000000000,42.433333333333300,7.6E+00,747.30000000000000,81.000000000000000,7.00000000000000000,29.0000000000000000,4.5E+00
90,20.390000000000000,39.090000000000000,20.390000000000000,38.230000000000000,20.600000000000000,38.400000000000000,21.200000000000000,36.590000000000000,18.290000000000000,47.000000000000000,8.000000000000000000,48.2333333333333000,18.600000000000000,32.963333333333300,19.790000000000000,39.933333333333300,18.290000000000000,42.030000000000000,6.5E+00,746.50000000000000,66.000000000000000,9.00000000000000000,40.0000000000000000,5E-01
120,21.000000000000000,36.760000000000000,19.700000000000000,36.500000000000000,20.500000000000000,37.290000000000000,20.100000000000000,35.200000000000000,18.066666666666700,44.966666666666700,4.933333333333330000,70.0300000000000000,19.133333333333300,30.760000000000000,21.600000000000000,40.266666666666700,18.390000000000000,41.433333333333300,4E+00,742.50000000000000,86.000000000000000,8.00000000000000000,40.0000000000000000,1.8E+00
50,21.700000000000000,37.466666666666700,20.000000000000000,36.826666666666700,20.760000000000000,38.400000000000000,20.200000000000000,36.000000000000000,18.500000000000000,50.000000000000000,0.625000000000000000,81.5225000000000000,18.500000000000000,31.890000000000000,21.390000000000000,41.900000000000000,18.200000000000000,38.656666666666700,1.5E+00,744.70000000000000,94.000000000000000,4.00000000000000000,40.0000000000000000,6E-01
40,20.600000000000000,37.560000000000000,18.760000000000000,38.433333333333300,21.000000000000000,38.900000000000000,19.390000000000000,36.663333333333300,18.100000000000000,49.126666666666700,3.200000000000000000,81.6900000000000000,18.390000000000000,32.900000000000000,20.790000000000000,45.895000000000000,18.260000000000000,41.663333333333300,3.9E+00,742.40000000000000,92.000000000000000,5.00000000000000000,40.0000000000000000,2.7E+00
50,20.050000000000000,38.745000000000000,19.066666666666700,39.200000000000000,19.810000000000000,38.134000000000000,21.290000000000000,37.096666666666700,18.060000000000000,45.316000000000000,4.594000000000000000,81.6700000000000000,18.200000000000000,32.720000000000000,20.033333333333300,40.444444444444400,18.390000000000000,40.952000000000000,3.8E+00,746.50000000000000,89.000000000000000,6.00000000000000000,25.0000000000000000,2.1E+00
240,21.600000000000000,39.110000000000000,20.000000000000000,37.420000000000000,20.600000000000000,37.411428571428600,21.100000000000000,34.556250000000000,17.937142857142900,44.621428571428600,7.056250000000000000,57.9675000000000000,20.365000000000000,29.417500000000000,21.968571428571400,37.000000000000000,18.700000000000000,41.290000000000000,7E+00,749.20000000000000,66.000000000000000,4.00000000000000000,40.0000000000000000,1.1E+00
60,22.238571428571400,37.012857142857100,20.390000000000000,37.290000000000000,20.790000000000000,38.000000000000000,19.890000000000000,35.384285714285700,19.142857142857100,52.121428571428600,1.445000000000000000,78.4587500000000000,19.100000000000000,31.352500000000000,21.600000000000000,41.466666666666700,18.500000000000000,39.025714285714300,2.7E+00,748.00000000000000,86.000000000000000,3.00000000000000000,29.0000000000000000,6E-01
50,21.100000000000000,36.290000000000000,19.087500000000000,37.686250000000000,20.890000000000000,38.522500000000000,19.437142857142900,35.637142857142900,18.290000000000000,52.090000000000000,4.223000000000000000,74.0160000000000000,18.790000000000000,32.000000000000000,21.100000000000000,44.700000000000000,18.500000000000000,41.220000000000000,4E+00,742.10000000000000,85.000000000000000,7.00000000000000000,40.0000000000000000,1.6E+00
30,20.390000000000000,37.700000000000000,18.861428571428600,38.837142857142900,20.500000000000000,37.831250000000000,19.100000000000000,36.290000000000000,18.000000000000000,47.264285714285700,3.937500000000000000,81.4875000000000000,18.390000000000000,32.590000000000000,20.264285714285700,40.295714285714300,18.390000000000000,39.222500000000000,4.34285714285714E+00,739.44285714285700,92.428571428571400,3.71428571428571000,46.0000000000000000,3.22857142857143E+00
240,21.000000000000000,38.790000000000000,19.685714285714300,38.261428571428600,22.777142857142900,38.381428571428600,19.100000000000000,35.900000000000000,18.000000000000000,46.200000000000000,7.105714285714290000,68.6285714285714000,19.000000000000000,31.628571428571400,20.166666666666700,38.060000000000000,18.500000000000000,38.790000000000000,7.5E+00,739.20000000000000,63.000000000000000,1.00000000000000000,40.0000000000000000,9E-01
50,21.230000000000000,37.326666666666700,18.700000000000000,39.790000000000000,21.390000000000000,37.590000000000000,19.390000000000000,36.126666666666700,18.730000000000000,46.656666666666700,0.900000000000000000,77.2600000000000000,18.600000000000000,32.090000000000000,21.700000000000000,40.326666666666700,18.290000000000000,38.700000000000000,5E-01,740.50000000000000,97.000000000000000,1.00000000000000000,62.0000000000000000,1E-01
40,20.290000000000000,37.200000000000000,17.500000000000000,40.290000000000000,20.890000000000000,37.590000000000000,18.700000000000000,36.290000000000000,18.390000000000000,43.500000000000000,1.290000000000000000,79.0900000000000000,18.390000000000000,32.326666666666700,20.926666666666700,43.326666666666700,18.390000000000000,41.200000000000000,4E-01,740.40000000000000,99.000000000000000,1.00000000000000000,36.0000000000000000,2E-01
90,19.700000000000000,36.966666666666700,17.390000000000000,39.560000000000000,20.500000000000000,36.760000000000000,18.390000000000000,36.790000000000000,20.223333333333300,85.400000000000000,4.263333333333330000,71.2600000000000000,18.100000000000000,31.323333333333300,20.500000000000000,42.133333333333300,18.260000000000000,38.663333333333300,3E+00,742.00000000000000,92.000000000000000,2.00000000000000000,49.0000000000000000,1.8E+00
70,20.066666666666700,35.766666666666700,18.066666666666700,37.026666666666700,22.066666666666700,37.196666666666700,18.600000000000000,36.030000000000000,18.200000000000000,47.163333333333300,6.560000000000000000,49.2933333333333000,19.100000000000000,28.323333333333300,22.323333333333300,36.566666666666700,18.390000000000000,37.333333333333300,6E+00,743.00000000000000,67.000000000000000,2.00000000000000000,40.0000000000000000,2E-01
